username,rating,comment,time,product,sentiment
sofie_clodi,5,harga murah bener alhamdulillah pengemasannya rapi dan aman jadi saat barang sampai tidak rusak,2023-10-19 03:19:37,antigores,positive
98biuoxflc,5,"ukuranpas dan sesuai
fiturbagus

pesanan sesuai apa yang di inginkan pengiriman juga cepat",2024-07-07 07:57:52,antigores,positive
v4tiskgydj,5,"fitur terbaikmantapp
sepadan dengan hargamantapp

barang datang dngan utuh ok mksih untuk smuanya barang nya mantap tdk mngecewakan ",2023-12-06 15:33:19,antigores,positive
s*****n,4,"fitur terbaikbisa jadi gk keliatan pas di liat dari samping
sepadan dengan hargaharga terjangkau

bahannya bagus packingnya rapi aman tapi ada sedikit kelebihan bahannya",2023-12-19 12:32:37,antigores,positive
yulianticutex,5,"ukuranukuran pas
fiturbagus
kegunaanhp

sudah puluhan kali pesan disini tidak pernah mengecewakan slalu amanah makasih selers",2024-07-08 11:09:42,antigores,positive
donisyahrani,5,"ukuransesuai
fiturbagus
kegunaanmelindungi layar handphone

bagus pas di hp saya sesuai pesanan suka pokonya murah bnget ga nyesel pengirimannya juga aman gada yang retak",2024-07-09 16:19:28,antigores,positive
d*****s,5,sesuai pesanan pengiriman juga cepat penjualnya gerecep buat proses pesanan terimakasih,2023-11-30 10:11:50,antigores,positive
ringgosatria15,5,"fitur terbaikbagus realpict
sepadan dengan hargasesuai

pesanan sesuai semoga pass makasih seller amanah dan pa kurir langganan sukses selalu",2023-09-10 13:28:05,antigores,positive
veragyoo,5,kualitas barang bagus pengiriman cepat klaim nya betul privacy soalnya gelap,2023-08-06 01:57:17,antigores,positive
aischa_1309,5,"ukuranpas
fiturbagus berguna
kegunaanmembantu privasi

terimakasih atas semuanya barang yang sudah diterima dengan baik dan benar sesuai dengan kebutuhan dan keinginan",2024-07-01 09:27:37,antigores,positive
e*****l,5,"fitur terbaikbagus
sepadan dengan harga20k

bagus sih ada harga ada rupa tapi bagus banget ini mahh",2023-09-03 14:37:13,antigores,positive
silviaratnapuri,5,"fitur terbaiksangat baik
sepadan dengan hargasepadan

paket dh sampai
barang ok
sesuai banget
kurir ramah
pengiriman cepat
terima kasih",2024-02-14 08:26:00,antigores,positive
ly2sau0hr6,5,"ukuransesuai
fiturbagus
kegunaanpelindung layar

alhamdulillah paket sudah sampai seller amanah dan cepat kurir ok shopee ok",2024-08-18 11:29:49,antigores,positive
syieftha15,3,"ukuranoppo a15
fiturhitam
kegunaananti gores

lmyan hanya saja mode gelap aja klo dri samping tetep klihatan jdi gak privasi dong hmm",2024-07-28 10:33:08,antigores,neutral
i*****a,5,sesuai sama yang di pesan packaging aman rapih pengiriman cepat,2024-03-02 02:32:57,antigores,positive
a*****o,5,pesanan lengkap dan diterima dengan baik pengiriman jga cepat terima kasih seller,2023-11-22 19:36:40,antigores,positive
tiajulianti_09,5,"fitur terbaikbahan lentur
sepadan dengan hargalumayan harga murah tp kualitas baik

gak nyesel belanja d sini barang nya realpik",2024-01-17 13:35:40,antigores,positive
yulianticutex,5,"ukuranpas
fiturbagus
kegunaanhp

sudah puluhan kali pesan disini tidak pernah mengecewakan slalu amanah makasih selers",2024-07-08 10:59:26,antigores,positive
yulianticutex,5,"ukuranpas
fiturbagus
kegunaanhp

sudah puluhan kali pesan disini tidak pernah mengecewakan slalu amanah makasih selers",2024-07-08 11:03:56,antigores,positive
a*****e,5,"sepadan dengan hargagood
fitur terbaikgood

biasa pesan disini sejauh ini bagus ya sesuai dengan pesanan dan deskripsi packing rapih terima kasih seller",2023-05-03 09:53:49,antigores,positive
2s6li7up3t,5,"fitur terbaikpokok nya mantul

alhamdulillah paket mendarat dgn selamatsesuai pesananpokok nya mantultuk toko pertahan kan trustuk abang kurir nya makasih banyak dah mengantar paket sya dgn selamat",2022-12-26 12:54:48,antigores,positive
djehanherdian,5,"fitur terbaikcocok buat hp
sepadan dengan hargasepadan

sesuai ekspektasi banget
kurirnya ramah seller nya baik amanah",2023-12-14 06:46:31,antigores,positive
abdul_ajiz,5,"fitur terbaikbaik
sepadan dengan hargabener

 amanah bngett reseller ny puas dengan barang nya next order lagi g kpok blnja d sini mh",2024-02-12 12:54:33,antigores,positive
b*****8,4,"ukuranpas
fiturantigores
kegunaantuk hp

alhamdulilah sdh dtng brng smga awet aza tp syng na agk gelap wrna na trm ksh shopee dan seller",2024-08-15 14:53:50,antigores,positive
diahetha,5,"sepadan dengan hargayasesuai dengan harga

pengiriman cepat harga terjangkau semoga sesuai dengan deskripsi bisa awet  melindungi
terimakasih untuk admin  pak kurir",2024-01-12 09:18:45,antigores,positive
l*****a,5,"ukuranpas
fiturbagus
kegunaanpelindung lcd hp

barangnya sudah sampai sesuai dengan pesanan packingan aman dan ekspedisinya juga cepat terimakasih",2024-08-20 00:01:55,antigores,positive
ahmadhadi63374,5,"sepadan dengan hargaya
fitur terbaikok

alhamdulillah paketnya sudah sampai sesuai dengan gmbrnya dan sesuai dengan keinginan toko amanah sukses selalu buat semuanya ",2023-03-28 11:02:10,antigores,positive
m*****n,5,"ukuranpas
fituroke
kegunaanmelindungi layar

bagus cocok untuk kaum introvert haha",2024-12-05 13:48:45,antigores,positive
n*****3,5,"ukuranoppo a5s
fiturbagus

privacy tapi wipes nya kering semua jadi aku basahin sendiri pake air",2024-10-12 11:18:03,antigores,positive
d*****6,4,"ukurankayaknya pas belum dipasang pesanan orang
fiturbagus
kegunaanpengaman layar hp

barang yang dikirim sesuai dengan pesanan nyampe dengan aman pengemasan juga aman",2024-10-27 04:24:09,antigores,positive
akunyangke5475,5,"fitur terbaikmoga awet
sepadan dengan harga100

barang bagus dan tidak mengecewakan respon penjual sangat cepat dan baik cocok untuk langganan",2023-05-18 05:37:11,antigores,positive
desyariesta1212,5,"ukuranpas dan sesuai
fiturbagus dan berguna
kegunaanuntuk hape

alhamdulillah paket nya nyampe dengan cepat terimakasih toko dan kurir nyapaket juga aman",2024-09-05 11:59:55,antigores,positive
s*****a,5,"sepadan dengan hargaya
fitur terbaikbagus sesuai deskripsi

harga sesuai dengan kualitas yang baik",2024-01-31 05:17:07,antigores,positive
f*****a,5,"fitur terbaiktg anti kepo yg sangat berguna
sepadan dengan hargasepadan dgn harga yang ekonomis tg anti kepo

semoga awet dan bermanfaat",2024-02-15 13:00:02,antigores,positive
sary123456789,5,"sepadan dengan hargabanget
fitur terbaikawet

semoga awet barang nya belum aq pasang sih tp pasti bagus",2024-01-13 04:18:28,antigores,positive
nailaismatulaulia,5,bagus sekali sesuai dengan pesanan pengiriman cepat terimakasih peckingan aman,2023-08-03 10:03:37,antigores,positive
frenqiandistadiningrat,5,"fitur terbaikbagus
sepadan dengan hargaiya

belum di pasang semoga pas dan aman",2023-11-29 05:43:03,antigores,positive
a*****e,5,"sepadan dengan hargagood
fitur terbaikgood

barang sudah terima sesuaj juga dengan pesanan dan deskripsi packing rapih terima kasih seller",2023-07-12 12:49:58,antigores,positive
bergedeg,5,"ukuranpas
fiturbagus
kegunaananti gores hp

terimakasih paket sudah diterima penjual gercep satu hari sudah dampe sekali lagi terimakasih",2024-09-21 20:52:55,antigores,positive
tiara08malika16,5,paket sudah saya terima  hrga murah pengemasan dan pengiriman nya gece bnget guysss  cuman saya masang nya kaga mahir huhu jdi bergelembung dikit,2023-10-22 10:03:12,antigores,positive
sutopocaesar,5,"sepadan dengan hargabagus

barang cepat datang  semoga cocok dan awet",2023-10-05 12:25:14,antigores,positive
yoonafranseska.09,5,"pengiriman lumayan
harga ok
ntn pas live jd gratis ongkit mantap",2024-08-05 03:16:54,antigores,positive
muhammadalwinawaludinahl,5,"ukurancocok dengan sempurna sesuai ekspektasi
fiturbagus dan berguna
kegunaanbaik

alhamdulillah paket sesuai dengan pesanan dan tepat waktu terimakasih kepada semua pihak yang berkaitan ",2024-08-14 06:01:25,antigores,positive
rafidahnadya,5,"sepadan dengan hargabagussss
fitur terbaikbagussssss

bagusssssss tapi aga burem gt klo di pake tp ga burem bgt cuman kaya gt lah tp bagusssss tks pengiriman juga cepettt",2023-12-20 10:51:27,antigores,positive
j*****2,5,"fitur terbaikok juga
sepadan dengan hargaiya

ok  bos brang nya sudah sampai tapi kok tisu nya cuma di kasih 1",2024-02-03 12:08:31,antigores,positive
f*****v,5,"sepadan dengan harga

trimakasih seller shopee dan abang kurir pesanan diterima dalam keadaan baik bahan tebal sesuai pesanan ",2023-12-30 17:45:29,antigores,positive
k*****9,5,"sepadan dengan hargaworth it

bagus anjay pas bet sama hapenya ga mengkilap tapi baguss sii lebih suka kek gini",2023-04-06 11:23:00,antigores,positive
agus5601,5,"sepadan dengan hargasesuai
fitur terbaikterbaik dikelasnya

terimakasih shopee saller kurir pesanan sudah sampai dengan selamat tanpa ada kekurangan sukses buat kalian",2023-11-28 15:03:48,antigores,positive
m*****l,5,"ukuranpas dan sesuai
fiturbagus dan berguna bangeut
kegunaansangat mudah di pasang

noteada goresan sedikitt kalo bisa lebih bagus lagi pengemasannya biar tida goresan
buat harga segitu sih wor it bangeutt",2024-12-18 23:58:15,antigores,positive
1234najla,5,"sepadan dengan hargaoke
fitur terbaikbagus

paket nya sudah datang terimakasih banyak ya terima kasih banyak kepada kurir nya juga",2023-12-19 09:51:55,antigores,positive
ade.soemarsono,5,"fitur terbaiklumayan bagus
sepadan dengan hargasepadan

barang sudah kami terima lumayan dapat murah meriah dan gratis ongkir ",2023-08-20 02:00:57,antigores,positive
d*****k,5,"ukuranpas
fiturlumayan
kegunaanpelindung hp

sudah belanja ke dua kali saya pesen di sinimasih amanah ko
sukses untuk semuanya",2024-07-02 04:04:59,antigores,positive
aulialieila,5,"ukuranpas  sesuai dg ukuran
fiturbagus dan berguna
kegunaanuntuk melindungi layar hp",2024-11-26 10:28:12,antigores,positive
082310554700adi,4,"sepadan dengan hargamantapsangat bersahabat
fitur terbaiksesuai dengan pesanan

toko yang amanah dan juga terimakasih untuk shopee serta kurirnya

tetap jaga amanah",2023-12-27 02:31:23,antigores,positive
a.ghani.14,5,"ukurancocok dan sesuai
fiturbagus
kegunaansempurna

barang cocok dan sesuai pesanan terimakasih",2024-10-03 08:53:12,antigores,positive
yuni_unil,5,"sepadan dengan hargaharga murah tapi ga muraha
fitur terbaikbaik

cepet banget sampe nya sayy 
barang baguss
semoga awet lahh ",2023-10-17 10:57:08,antigores,positive
tantiwidayani,5,"fitur terbaikbarang bagus
sepadan dengan hargaharga terjangkau

barang sampai dg cepat dan tepat barang sesuai pesanan mksh shopee mksh seller mksh kurir",2023-11-27 06:22:02,antigores,positive
m*****_,5,"ukuranpas
fiturbagus
kegunaanberguna

barang sudah sampai mendarat dengan selamat sesuai dengan pesanan",2024-08-10 05:02:00,antigores,positive
salsabilasalsabila099,5,"ukuransesuai
fiturbagus
kegunaanbuat layar hp

barang cepat sampai packing rapi semoga awet di pake terimakasih seller sukses selalu",2024-05-23 11:03:37,antigores,positive
a*****3,5,pesanan sesuai pengiriman cepat packing aman terimakasih,2022-11-12 14:47:52,antigores,positive
_*****i,5,kualitas produk sangat baik harga produk sangat baik kecepatan pengiriman sangat baik produk ny juga bagus banget,2023-12-01 13:12:35,antigores,positive
ayin_230801,5,"ukurancocok
fiturbagus
kegunaantg hp oppo a53

pengirimannya cepat packingnya rapi banget sesuai pesanan",2024-11-28 10:42:59,antigores,positive
since_kristo,5,"fitur terbaikbaik
sepadan dengan hargalumayan ko

barangnya ya sesuai dengan gambar y",2023-10-06 08:07:54,antigores,positive
a*****a,5,"fitur terbaikbagus
sepadan dengan hargamantul

pengiriman lumayan cepet packing aman dan rapoh brg dtg sesuai pesanan bagus banget banget banget sukaaaa deh thanks",2023-04-27 01:50:43,antigores,positive
a*****4,5,paket sudah sampai dengan aman dan sesuai dengan pesanan semoga awet,2024-02-08 00:05:57,antigores,positive
_j008r9sdh,5,"ukuransesuai
fiturbagus
kegunaanlumayan

worit dgn hrga segitu lumayan juga bagus",2024-09-28 23:16:57,antigores,positive
elsa_amalia05,5,"sepadan dengan hargaya
fitur terbaikya

pengiriman cepet seler ramah
barang sesuai harga pastinya 
bagus banget",2024-01-25 11:20:48,antigores,positive
dedemfauzan,5,"sepadan dengan hargalumayan untuk harganya murah meriah
fitur terbaikpokoknya mantap",2023-12-20 10:15:10,antigores,positive
randisyamza0616,5,"fitur terbaikbaik
sepadan dengan hargamurah bnget

ke2 x nya beli ditko ini alhamdulillah brng sesuai walaupun murah tpi tk murahan ",2023-09-08 09:30:16,antigores,positive
rzhamdyscreamo,5,"fitur terbaikterbaaaik
sepadan dengan hargasesuai

mantap murah banget tapi kualitas ga murahan pokonya bakalan jadi langganan nih bossku",2024-01-26 07:57:43,antigores,positive
rismawati_salsabila16,5,"fitur terbaikgoodd
sepadan dengan hargasepadann

hargaa dan barang baguss deh intinya bagus bangettt ini tempernyas smogaa awett",2023-11-30 07:17:34,antigores,positive
s*****2,5,"sepadan dengan hargaya
fitur terbaikbagus

kualitas produk yang dijual bagus
pengiriman barang cepat
harga produk juga relatif terjangkau",2023-09-13 10:14:27,antigores,positive
sititrisa0505,5,paketnya sudah sampai terimakasih selleer berkah dan amanah terus yaa tokonya,2024-01-27 07:01:56,antigores,positive
s*****a,5,"ukuranpas sesuai ukuran hp
fiturbaik
kegunaanberfungsi mencegah gores pada layar hp

barang gada yg rusak aman",2024-04-29 03:02:25,antigores,positive
n*****i,4,"fitur terbaikbagus
sepadan dengan hargasepadan

alhamdulillah paketannya udah sampe makasih kak  bagus dan berfungsi juga headsetnya",2023-03-11 13:44:49,antigores,positive
j*****3,5,"fitur terbaikoke banget sih modelnya dofe gitu
sepadan dengan hargasepadan

terimakasih banyak",2023-10-03 14:22:19,antigores,positive
5pandewi,5,"fitur terbaikbaik
sepadan dengan hargasepadan

trimaksih paketnya sudh sampai sesuai dengan yang diorder gk nyesal order sesauia diskripsitrimksih shopee",2024-01-27 09:54:07,antigores,positive
n*****m,5,"ukuranpas
kegunaanuntuk melindungi layar hp

pengiriman nya cepat harga murah ukuran pas pengemasan aman",2024-06-30 12:14:52,antigores,positive
a1l983i,5,"ukuranbagus
fiturbagus
kegunaanbagus

barang sudah nyampe di tempat pokoknya mantap sukses terus ",2024-04-19 03:31:20,antigores,positive
malckone,5,"fitur terbaiknice

lumayan sesuai desk
recomend laah buat ganti anti gores",2023-10-16 09:44:24,antigores,positive
faisal_ade97,5,"fitur terbaiksangat baik
sepadan dengan hargacocok

pas bngt di hp gmntep",2023-12-16 00:12:34,antigores,positive
abiabijar12345,5,"fitur terbaikok
sepadan dengan hargaya

bisa buat order lagi laen kali tokonya bagus bahan gak kecewa mudah mudahan dihp jga bagus cocok",2023-10-09 01:53:14,antigores,positive
najmudin87,5,"sepadan dengan hargamurah
fitur terbaikbagus

paket sampai dg aman walaupun lmyn lama bagus tp blm dipasang semoga bnr2 bagus",2023-09-15 04:41:29,antigores,positive
rifaipratama00,5,"sepadan dengan hargaterjangkau
fitur terbaikbaik

paket sudah sampai dan sesuai pesanan pengiriman agak lama tpi nice bakal order lagi",2024-01-08 10:11:35,antigores,positive
inestata,5,"ukurancocok
fiturbagus
kegunaansupaya layar hp tidak tergores

pesanan sudah sampai nanti mau coba pasang terimakasih",2024-08-30 04:01:56,antigores,positive
yunita_wardhani,5,"ukurancocok sesuai
fiturbaguuuss
kegunaanuntuk layar hp

bagus rekomed ditoko ini
tmksih seller",2024-10-24 07:59:39,antigores,positive
rakaadisaputra825,5,"fitur terbaikbaik
sepadan dengan hargasangat baik dan aman

jangan ragu² untuk beli temperglas di sini aman murah terpercaya",2023-10-30 10:17:24,antigores,positive
musthofaaqil01,4,"sepadan dengan hargasangat murah
fitur terbaikbaik

alhamdulillah paket sampaibarang tdk mengecewakan harga murah pengiriman sangat cepat pesan sekarang besok sampe  sukses selalu yah",2023-04-05 07:19:07,antigores,positive
mulyaadiningrat,5,"ukuranpas
fiturbagus
kegunaanoppo tipe a5s

pengiriman cepat sampai gpl
pesanan sdh diterima sesuai yg diinginkan
terima kasih all",2024-06-20 03:38:25,antigores,positive
enykiska,5,"fitur terbaikbagus
sepadan dengan hargawaahhh murah banget

trmksh brangnya udah sampai dngan selamat",2022-08-30 06:56:22,antigores,positive
d*****a,5,"ukuranpass bagus
fiturpas baguss

bagus murah tapi bahan bagus bagus enak pokoknya nggak ada yang bisa nandingin",2025-01-09 13:03:55,antigores,positive
a*****s,5,"fitur terbaikbaik
sepadan dengan hargaiya

barang sudah sampai sesuai pesanantq seller dan kurir",2023-09-14 08:17:15,antigores,positive
erlan_23,5,"sepadan dengan hargaok
fitur terbaikok

alhamdulillah paket sudah sampe pengemasan rapih makasih seller semoga amanah selaluokok",2023-12-22 10:47:09,antigores,positive
r*****7,3,sumpah ini emg recommend bgt harga murah tpi kualitas mahal sukak bgt si cuma satunya gk sesuai sma type hp aku   untung cuma 1 yg lainnya bnr,2023-06-23 13:35:13,antigores,neutral
a*****s,5,paket diterima dengan baik dan amanbarang sesuaipengiriman sangat cpt pesan sore besok siang sudah datangterima kasih sellerkurir dan shopee,2023-05-20 06:30:36,antigores,positive
ariputraklawink,5,"fitur terbaikkeren
sepadan dengan hargasangat sepadan

trima kasih barang telah mendarat dengan selamat dan cepat",2023-10-21 08:39:58,antigores,positive
m*****8,5,"sepadan dengan hargasangat sepadan

barang sampai dengan aman dan barang pun pas untuk hp ny",2024-03-13 01:05:49,antigores,positive
rohyadirezfan,4,"fitur terbaikok
sepadan dengan hargaya

lama banget paketanya mala nasar ke suka bumi segala 
akhirnya dtang juga dengan keadaan selamat cuma kemasan uda sobek2 dn tg ada yg baret mungkin bekas nasar x yak 
respon pnjual mantap",2023-08-06 05:57:26,antigores,positive
